Country Name,Country Code,Series Name,Series Code,1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Tunisia,TUN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,2562.99878404379,2665.69409391367,2759.51514864872,2895.01564186896,3001.77802847949,3088.51409364116,3104.8409694214,3226.6462709814,3401.51747933244,3490.68397747258,3639.73069479715,3844.92821499035,3965.64828951732,4043.14643519898,4141.97635336459,4022.237688257,4142.49443137775,4220.38983542652,4302.48654422817,4308.41559599821,4310.56745008014,4343.43987763926,4408.36602348828,4405.01691212466,..
Turkey,TUR,GDP (constant 2010 US$),NY.GDP.MKTP.KD,459396824051.325,494208370169.503,506089881986.594,489575316812.843,523518747081.092,493416384796.786,525230501849.652,555500618009.768,609917105152.899,664762711153.286,710950345122.301,746807182119.216,752893844151.316,716580614975.389,776967610957.286,863988842576.556,905360885313.114,982188153245.482,1030705450353.12,1093418588459.3,1129753808904.55,1214507911332.26,1250444796289.49,1261905557967.35,..
Turkey,TUR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,7730.92310941906,8185.97562670355,8251.95753498835,7859.94182439254,8278.25966316757,7686.54220100683,8062.43829817787,8405.29042780215,9101.75556663516,9789.81959159238,10340.0716979496,10732.7874091418,10691.6894312661,10047.2035745596,10742.4300726761,11763.9351646925,12127.5861823602,12935.6871973172,13345.5910955704,13923.6828900533,14153.4628956968,14975.087280729,15190.0994746957,15125.3911212146,..
Turkmenistan,TKM,GDP (constant 2010 US$),NY.GDP.MKTP.KD,9223245519.13358,8171795508.9546,8751993018.19032,10196071822.1891,10753701529.1433,11220825732.1485,11249683443.3515,11617416308.6071,12198334457.7675,13788269624.5549,15301298963.195,16993515438.4036,19491562207.8489,20680547524.915,22583157894.7368,25902882088.9745,28778101990.8921,31713468423.1438,34979955661.3867,37253652747.7258,39563379205.5788,42134998872.4689,44747368777.8587,..,..
Turkmenistan,TKM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,2151.2715603391,1876.36690020532,1983.01453755423,2282.97438885951,2381.1746751354,2458.50606401078,2440.27575747782,2495.28728467339,2593.51359957774,2899.95714182609,3181.07114894797,3489.32719574311,3949.04423321621,4129.54023238133,4439.20038235805,5006.27301039207,5462.9172897914,5909.66311954417,6399.16881339479,6693.93200166062,6987.06817665438,7318.06550054699,7647.93580378613,..,..
Turks and Caicos Islands,TCA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,686787800,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21028.4078383344,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,GDP (constant 2010 US$),NY.GDP.MKTP.KD,23422019.8970655,25764977.0868419,29758862.861818,29293496.3322692,29009173.7113651,29483214.8363111,31808312.5649755,30747970.8452361,30332202.5905471,29185727.2412158,29809991.9476302,31703094.8255095,34234035.6002484,32716491.6760401,31823518.6204366,34215359.7066284,32902944.4500501,34408854.2110197,34872689.929616,38061062.981406,39216110.8720711,40821625.3990143,41842166.0339897,45924328.5738911,..
Tuvalu,TUV,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,2512.28358865875,2763.59295150079,3188.90515021624,3134.33515217946,3088.05340763946,3108.73205781433,3314.74703678361,3161.41999231299,3073.4828848462,2918.57272412158,2945.65137822433,3101.76057386846,3319.18126820326,3138.57364505373,3022.17650716397,3217.84629988041,3063.87414564206,3169.27827309751,3178.33484593657,3429.23353287738,3493.64016677694,3590.29247132932,3635.91988477491,3943.35639480432,..
Uganda,UGA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,10609598322.7762,11150688034.9455,11697658886.3374,12639782294.3193,13036912541.7623,13712701909.2766,14910189076.7585,15875364184.1054,16956037268.3568,18029789369.5195,19974256066.3789,21654575570.128,23540418831.8147,25141524502.4677,26558906013.7722,29053226969.2719,30168131656.3067,31250234128.3912,32845967122.5428,34549969867.361,36201804027.4142,37580777453.7616,39896737637.7134,42611043087.0449,..
Uganda,UGA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,504.430590778869,514.914943375572,524.77566448269,550.695212150677,551.239650255494,562.250190712316,592.443947179403,611.047994057453,632.185582537519,651.257346625188,699.097826289295,734.393520488302,773.548338872769,800.402650785179,819.007315885977,867.858448063036,872.941491424409,875.473280906685,889.841661952125,903.847231512495,913.091583299444,912.986563213879,933.843780479552,962.535212928424,..
Ukraine,UKR,GDP (constant 2010 US$),NY.GDP.MKTP.KD,88895088169.1045,86228235500.0839,84589899040.1118,84420719245.9484,89401541680.6853,97629786737.4097,102754706789.826,112532765633.157,126159098825.019,129940465635.033,139607929641.793,150209086270.689,153669941036.719,130990467246.875,136013155905.036,143446957451.616,143789339118.051,143750950398.359,134331480637.625,121203317705.377,123912293812.632,126968015121.443,131291655063.897,135536959161.566,..
Ukraine,UKR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1741.06773443613,1704.29720764835,1686.92277400497,1699.49509290932,1817.97284638604,2006.2674002394,2131.73114966569,2353.60436841403,2658.68863640245,2758.51807511819,2983.85415462473,3229.65317989658,3322.00512728069,2844.32123372086,2965.13971520617,3138.46513682261,3153.7354536996,3160.08051762368,3123.90008935853,2828.88506924235,2903.79540928151,2988.50421463927,3106.03903618704,3224.93516522753,..
United Arab Emirates,ARE,GDP (constant 2010 US$),NY.GDP.MKTP.KD,160159451463.581,173277148999.319,173783108481.96,178826665568.414,198234194635.807,201007659577.944,205899094159.292,224019327978.216,245449995044.248,257366938869.98,282684947637.849,291686739332.879,300996902491.491,285215869952.349,289787338325.391,309870388019.061,323766916269.571,340127978216.474,354700093723.621,372810856991.15,384222464261.402,393342125492.114,398022328963.216,404700030656.58,..
United Arab Emirates,ARE,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,63076.6064636338,64864.720318444,61773.8673566819,60291.5089875618,63251.5229870394,60861.2659986951,59187.2069291282,60351.1400473436,60328.3205264375,56092.9202185986,53335.0315740292,47283.9032785234,42456.7958854415,36024.0582294666,33893.303514039,34634.8621429885,35416.8917844949,36978.8330410358,38495.0463523453,40247.7471408685,41045.1111167209,41460.2834462501,41327.3827625282,41420.4830318379,..
United Kingdom,GBR,GDP (constant 2010 US$),NY.GDP.MKTP.KD,1824346192314.61,1894671636479.4,1963729639960.87,2031050677570.54,2100867468377.33,2163354906748.9,2213638870799.55,2286387402580.43,2340665128966.78,2415091934365.18,2482432536059.61,2542769379532.51,2535620293003.54,2427911662369.31,2475244321361.11,2513366732498.41,2550537514410.06,2605105900265.92,2673033408802.78,2735997360453.5,2788478034235.71,2841238185971.41,2879331251695.23,2921446026408.24,..
United Kingdom,GBR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,31363.9651436875,32489.2077950334,33575.4083100228,34610.8610631759,35672.9119829616,36592.8090764118,37285.177887811,38331.6057009395,39018.951052996,39984.1674413783,40798.0653066111,41465.5454972921,41024.8110752438,38986.1445197234,39435.8399018505,39731.4892976711,40039.7002492073,40623.3596882599,41376.7542572987,42017.1410820629,42499.7764379187,43010.7063455549,43324.0497776422,43711.708459262,..
United States,USA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,10602294994392.4,11073801989751.8,11570064188534.7,12120016643700.8,12620268392851,12746261681326.2,12968262714693.8,13339312044428.3,13846057985506.4,14332499604847.4,14741688498216,15018267849838.4,14997755929007.8,14617299295193.1,14992052727000,15224554803505.2,15567038144417.2,15853795607253.8,16254258275174.8,16726935659206.4,17000895844117,17403783207186.7,17913248631409.5,18300385513295.6,..
United States,USA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,39356.091800086,40614.4056076014,41942.7095076912,43434.6926738132,44726.9653960074,44728.5974759116,45087.3672762519,45980.5145846469,47287.5937699268,48499.8123738133,49405.7672964793,49856.2814902456,49319.4788646606,47648.8132482238,48467.5157769259,48866.0532763761,49603.2534722502,50171.2371312632,51065.6826923239,52168.1262363804,52643.9178421402,53552.4850143768,54832.9782332551,55753.1443685885,..
Uruguay,URY,GDP (constant 2010 US$),NY.GDP.MKTP.KD,27389448607.7377,29730611907.654,31074105583.4021,30471512750.7568,29883433692.2766,28734675665.4888,26512908468.5332,26726412657.1082,28063845204.1427,30157445137.5732,31393471352.3689,33447078686.9105,35847289438.373,37368467084.9096,40284481653.4343,42364020183.538,43862934931.6252,45897095483.2607,47383606585.9178,47559277164.2749,48362932955.4673,49616180349.7098,50420003964.8555,50531997748.8587,..
Uruguay,URY,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,8434.31941239346,9091.47428314114,9441.99488230731,9211.42751318824,9001.75004647257,8640.77851947341,7971.31377509988,8041.24017715012,8449.20908780997,9078.63745609633,9440.50698017137,10038.8950929108,10732.011276611,11155.8452473939,11992.0166266335,12574.9035699536,12981.1401128346,13541.207109277,13934.576170547,13938.7900689227,14124.1438576163,14437.3846912687,14617.464002064,14597.3080972884,..
Uzbekistan,UZB,GDP (constant 2010 US$),NY.GDP.MKTP.KD,20308781559.7347,21364838200.2791,22283526242.9359,23241717872.0082,24133037752.2301,25137898409.0504,26136749834.1126,27243021064.2531,29272353868.1547,31306784568.6886,33639584098.1703,36826263684.3347,40151366329.0202,43383926062.589,46679875793.5724,50313860181.6493,54024853522.5098,58122388985.6036,62295227519.013,66934792340.1329,71013939308.114,74182244738.0189,78222539795.2383,82574625978.6571,..
Uzbekistan,UZB,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,874.436235080074,902.72692780154,926.511423347715,955.990970255339,979.012014094298,1006.94781615659,1034.22384329254,1065.52698680767,1131.76452793728,1196.42238577936,1269.9813728038,1370.63658196869,1470.59518910222,1562.40505278092,1634.31209539718,1714.89056291708,1814.46719583905,1921.83330420073,2025.35389574035,2138.56692535945,2229.78404567064,2290.38132978946,2373.53751794777,2458.99427136333,..
Vanuatu,VUT,GDP (constant 2010 US$),NY.GDP.MKTP.KD,465878363.871811,488738142.492877,494489878.63734,496157759.480937,525554159.349336,507698023.259061,481306261.675084,501946287.114598,521960857.237763,549652584.773368,596181554.777833,627025086.554647,667458933.182145,689570618.189538,700804286.224354,709376703.207254,721824490.38557,736038269.045342,752999145.565157,754225528.53839,780372013.527721,814845638.905305,838478038.799507,865850906.762071,..
Vanuatu,VUT,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,2712.98007169618,2794.05069998958,2778.23593092383,2737.19559474216,2841.26332282365,2683.12391070168,2481.98361012316,2522.86293716091,2557.03977052405,2626.37295502417,2781.08669486324,2856.97075961693,2970.39186299374,2994.91684230213,2966.85711598678,2923.42028826041,2893.09572537593,2868.03541623451,2853.48005807447,2781.7855956124,2803.76536315784,2854.00034641625,2864.82861418446,2887.30536264955,..
"Venezuela, RB",VEN,GDP (constant 2010 US$),NY.GDP.MKTP.KD,277811686363.732,295510878325.979,296379843313.593,278684608814.159,288959554742.817,298767524286.809,272309725931.075,251191289620.88,297125652791.19,327782821536.693,360142030430.877,391667346884.866,412338978104.743,399134636051.027,393192354510.653,409613739715.026,432658432475.436,438469442078.588,421393747431.435,..,..,..,..,..,..
"Venezuela, RB",VEN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,12410.2577483223,12939.5833172297,12726.411268363,11739.1101656561,11944.2058377568,12122.1213440532,10848.8167176834,9830.73677120797,11429.4069750518,12400.7747575051,13413.0140896143,14374.374372096,14920.447414239,14239.0392030136,13825.3580883312,14179.192314908,14735.0935364906,14721.8559547003,14025.3575647702,..,..,..,..,..,..
Vietnam,VNM,GDP (constant 2010 US$),NY.GDP.MKTP.KD,47777571569.0438,51672439404.9752,54651074161.6116,57259890667.8823,61146300622.5134,64933025784.1857,69037326105.9079,73800255066.9557,79362145321.3724,85351803030.4192,91307613276.9669,97817393659.7481,103355590690.416,108934619580.606,115931749697.241,123166241860.417,129629226783.14,136657571781.858,144834688912.566,154508616051.562,164104855205.203,175284081081.177,187686812137.294,200857611961.483,..
Vietnam,VNM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,628.08414711209,669.911659651252,699.61694211845,724.479782956808,765.185650932614,804.198861669933,846.726291955591,896.704375753457,955.447267091644,1018.12112382332,1079.06248842695,1145.14003771978,1198.41721350262,1250.79576057587,1317.89070617836,1385.89038466892,1443.49261488872,1505.81094882914,1579.189101937,1667.1718910463,1752.53194613377,1852.96303732618,1964.4759908863,2082.24369434234,..
Virgin Islands (U.S.),VIR,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,3980912284.83849,3967611883.98963,4084246168.35653,4232596793.20915,4386062956.84981,4563060598.91536,4606031124.73474,4300121905.21104,4339000000,3985004715.8689,3386486677.67037,3189026880.45273,3161402970.99741,3167541617.54304,3196188634.75596,3141963923.60293,..,..,..
Virgin Islands (U.S.),VIR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,36687.0545096165,36565.8293918275,37654.274280256,39026.654555933,40472.6629527254,42118.3562605835,42491.4540238816,39667.1915982754,40043.1901659314,36798.6990347292,31301.001725378,29516.0016331562,29303.724101789,29408.0551252719,29729.2217910517,29290.7849834333,..,..,..
West Bank and Gaza,PSE,GDP (constant 2010 US$),NY.GDP.MKTP.KD,4790378322.36931,5492993914.75538,6280370849.27254,6800412518.59116,6218556740.20571,5639569365.95329,4935232731.0874,5626948387.76796,6860670260.95431,7635284608.92947,7559194714.14134,7845558290.62297,8428419114.99314,9152714542.8788,9681500000,10611002273.8757,11257897418.4292,11786857594.023,11768250076.6982,12206181928.1022,13288213428.4992,13476822019.5986,13642193053.8512,13771659441.9981,..
West Bank and Gaza,PSE,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1850.99840624596,2029.54272417748,2261.91861653399,2387.42399538243,2128.07362934306,1881.24606908079,1604.75907510647,1783.51939044978,2119.69818599811,2299.51024182943,2219.15840141963,2245.11869254478,2346.45687179877,2481.01624349978,2557.07562356699,2732.69135502309,2828.6188632329,2891.26854168191,2819.82453547402,2858.52902656482,3042.80871567031,3025.23275869508,2985.75909232001,2939.32977739301,..
"Yemen, Rep.",YEM,GDP (constant 2010 US$),NY.GDP.MKTP.KD,16552094852.0882,17417953478.8349,18464196749.6554,19161318128.8034,20345854642.0114,21119738902.2012,21950849521.3131,22773435257.8429,23678154700.757,25002177460.5819,25794848834.8019,26655991279.524,27628287079.3955,28696460069.1904,30906749533.221,26977011029.6103,27622540063.9838,28954889799.6317,28900283353.3845,20809811298.515,18858879105.7419,17902354868.0681,18037087754.3093,18415400223.2268,..
"Yemen, Rep.",YEM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1069.99816876269,1090.28013594392,1122.42241937419,1132.38871242156,1168.69265874777,1178.66387211614,1190.15491645968,1199.54886794011,1211.77256637899,1243.43108853965,1246.8721107661,1252.48314306481,1262.01821783006,1274.4658827005,1334.78484461341,1133.12659096798,1128.68627294681,1151.42022089425,1119.14729376707,785.338458415123,694.152434250984,643.164001955252,632.909430329521,631.48787735002,..
Zambia,ZMB,GDP (constant 2010 US$),NY.GDP.MKTP.KD,8788652644.30593,9123852515.06118,9088657605.63674,9511297429.69711,9881983406.64151,10407395447.2494,10876354172.3124,11631714139.7928,12449702236.768,13350512768.1307,14405696504.1379,15608923120.2185,16822344541.4938,18373423318.2548,20265559483.8548,21393257280.4403,23018629943.0906,24182735402.6391,25318838464.9059,26058243522.128,27042379771.1117,27990035646.5365,29119259552.6464,29539096537.4914,..
Zambia,ZMB,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,940.996133862278,950.638071947001,921.165531202502,937.945881859703,948.736226562039,973.3639719419,991.310020774582,1033.31080222697,1077.83638665003,1126.03193642396,1183.36385895953,1248.41842388165,1309.28164867839,1390.33144624924,1489.45930583593,1525.56249353769,1591.31955709811,1620.12051868536,1644.10678956383,1641.01335829118,1652.60293964562,1660.76621606716,1678.16725832287,1653.82940051561,..
Zimbabwe,ZWE,GDP (constant 2010 US$),NY.GDP.MKTP.KD,16950012212.069,17404373251.8739,17906526283.7458,17760082948.5111,17216768309.2624,17464623554.5545,15911315808.1904,13207175801.7861,12440164041.0608,11729695862.7806,11323673004.4172,10909982217.1408,8982303319.46873,10061936649.7681,12041655200,13750837257.6961,16042473245.9454,16361637090.0308,16750541640.3978,17048679958.7274,17177545688.225,17985583516.6265,18854228493.9328,17327035948.4306,..
Zimbabwe,ZWE,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1468.65033488834,1493.52199601397,1524.33953616235,1502.19953197831,1449.04276709557,1464.67204934172,1331.01303449979,1102.23075464005,1034.96298817003,971.26672303256,931.5685400464,890.180454570516,725.575973686015,803.222028647959,948.33185445926,1066.42626547202,1223.20343166571,1225.55811171109,1232.86486526016,1234.10335223099,1224.30992212084,1263.32132215801,1305.78329453795,1183.09882268225,..
Arab World,ARB,GDP (constant 2010 US$),NY.GDP.MKTP.KD,1158846918686.53,1207808061484.67,1271408802255.49,1294305266564.4,1365443237250.92,1386795220016.67,1394699488511.29,1468878987981.49,1606570604848.11,1698906681561.49,1809364339876.41,1891216470698.04,2001118819983.46,2009522983752.78,2103331412247.86,2182183214838.19,2327565114941.74,2404078491899.84,2464302496686.38,2544227517990.95,2633456825207.35,2655073463824.27,2710284893596.95,2750603986533.94,..
Arab World,ARB,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,4474.29596402499,4560.82653272493,4698.90059701862,4682.82969190953,4836.09530392798,4808.04638980802,4733.16686024951,4878.15154586759,5218.4621865787,5393.94029230816,5611.25410600898,5725.91471416968,5913.54227181057,5797.32713748938,5926.71296268116,6008.89692801383,6266.26881457638,6331.42558635702,6352.8055723166,6424.35820704436,6518.06325824662,6445.93377633857,6456.27832472536,6428.59338306899,..
Caribbean small states,CSS,GDP (constant 2010 US$),NY.GDP.MKTP.KD,42932691339.5169,44268453695.4687,45555351076.4583,47407410888.7219,49160891097.9448,50151979162.2179,51945946979.918,54867115167.5561,57023878591.2863,59078751828.0368,63099644723.697,65191504836.886,66028787600.8633,63673502493.4302,64524470198.2237,65254680278.251,66107364688.169,66636362330.3748,66962759378.9549,67619856553.0066,66720570703.8106,67065603478.9871,68163653909.6207,68816032575.9688,..
Caribbean small states,CSS,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,6781.05412633844,6940.1966330434,7091.60957615343,7328.98891512547,7547.55110478344,7646.17478606312,7864.68640464614,8249.4907009889,8514.899028153,8761.87179782441,9295.60769363877,9540.14948331398,9598.64450649782,9194.12683896683,9253.21333262735,9292.38809039827,9346.88721658921,9354.66056835681,9334.81575218074,9362.77039910058,9178.29647264667,9168.24768755362,9262.67739394907,9297.72619197909,..
Central Europe and the Baltics,CEB,GDP (constant 2010 US$),NY.GDP.MKTP.KD,827952114978.372,847846676255.848,870805497859.479,887958721998.518,923093954860.872,951036692745,984788679885.65,1024836313131.84,1083789243428.03,1137880058262.72,1212513830301.1,1289913360957.11,1340292069652.98,1294482278304.75,1316611736575.83,1358153183669.57,1367233836983.47,1384269288765.15,1425674871836.05,1482423372821.19,1528235240195.76,1603013330793.29,1675187506997.27,1739248634624.54,..
Central Europe and the Baltics,CEB,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,7552.50259785879,7748.41051640905,7971.61049737188,8141.85750130235,8511.87161543114,8833.7017514697,9207.0958531462,9611.67005536223,10192.5303587505,10730.4748427508,11463.4148583609,12240.7353042106,12764.4574683769,12351.8741523332,12608.6333258322,13037.3479779057,13154.6606417606,13347.0210950202,13775.144991933,14356.5148411153,14838.0596463403,15602.8260443836,16337.3912073212,16988.4037423936,..
Early-demographic dividend,EAR,GDP (constant 2010 US$),NY.GDP.MKTP.KD,4998264143279.26,5234901469925,5338252957300.2,5422455081238.07,5666086490899.53,5725489139416.55,5816115653328.86,6097343625819.23,6508190520734.54,6905074245716.7,7329202385735.37,7759065733688.34,8027856962698.57,8078437967385.8,8575074872867.32,9002152527606.81,9383753144107.11,9787081979104.61,10178363076366.5,10648237450975.4,11160325816737.1,11685098526344.4,12094978451058,12358836146500.6,..
Early-demographic dividend,EAR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,2178.29467286633,2237.73082078573,2239.07989482665,2232.74370185695,2291.31570211371,2275.03280690215,2271.83015137467,2342.15876439865,2459.18418098144,2567.14055496791,2681.46897317862,2794.12397892445,2846.11529885674,2820.3893622592,2948.87204282775,3050.09959152066,3133.8050323033,3222.49719851525,3304.97607413583,3410.53885982564,3526.85247635644,3644.3489751474,3723.54891305789,3756.1533615513,..
East Asia & Pacific,EAS,GDP (constant 2010 US$),NY.GDP.MKTP.KD,9818993180870.96,10160230949764.5,10151614760985.1,10457129353281.6,10969359615529,11264516192172.6,11672475035927.8,12171049463720.7,12801589136242.5,13450132802145.6,14195646063964.7,15115634725242.8,15650028838525.1,15866980479108.6,16988747056146.3,17771986255555.1,18606476178410.9,19493829857301.1,20310683448735.2,21163089923921.1,22029265635571.1,23077251018095.3,24041979699029.6,24951686937652.4,..
East Asia & Pacific,EAS,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,4996.5705665632,5112.54032527143,5053.80943925181,5154.72256963381,5357.07398665643,5452.56321555702,5603.18397318875,5796.83526635525,6051.44862651498,6311.21826060346,6612.64015085946,6992.19890910188,7188.41175781875,7238.38978566584,7698.06761594724,7999.37046344099,8318.27507614265,8656.04938813011,8957.3724380087,9270.44521889526,9584.24992565,9972.46178865017,10326.6984248646,10660.2517892031,..
East Asia & Pacific (excluding high income),EAP,GDP (constant 2010 US$),NY.GDP.MKTP.KD,2663276566781.91,2850488360233.41,2900310110699.02,3077282684523.17,3308011907427.31,3529804247108.59,3807100014147.77,4139237184717.84,4508144545784.03,4945477484370.82,5477473119755.95,6142831256375.06,6660640962798.83,7173762003386.69,7874770924892.71,8541448773644.04,9183523299510.99,9844734488942.4,10521706598333.8,11217722302579.8,11944453160525.9,12737080066364.2,13558760724287.2,14349473898603.2,..
East Asia & Pacific (excluding high income),EAP,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1531.54308817417,1619.82521514682,1629.58138204913,1710.89460360261,1821.13536609128,1925.25359404515,2058.32855669718,2219.27221124921,2397.63180171103,2609.37133003327,2867.9499483285,3192.70949378993,3436.76171910587,3675.05021743722,4005.57170065979,4313.78543639315,4604.67523351647,4900.50806026985,5199.50572972889,5503.76662845184,5817.75414808079,6158.70440131282,6513.502145414,6853.72544662096,..
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,2657962469768.74,2844800715221.21,2894523055201.76,3071142511577.39,3301411355154.21,3522760675281.28,3799494986866.77,4130994405105.51,4499212038215.23,4935727003873.9,5466742668531.66,6130823279314.36,6647663145335.99,7159828062363.13,7859511724477.04,8524942217885.24,9165835138320.93,9825820064439.84,10501537230053.8,11196246083345.7,11921618944787.5,12712765509572.2,13532893516855.9,14322069251788.6,..
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1548.19799837594,1637.40021451526,1647.21301409412,1729.36353362526,1840.76631757896,1945.99585413146,2080.50289117444,2243.20310296212,2423.50948377248,2637.53426809895,2898.88789111232,3227.08788765016,3473.68965326195,3714.45028962155,4048.42043126003,4359.83880698043,4653.74113595116,4952.61900967126,5254.67441977781,5562.02402900722,5879.17393521392,6223.5477773396,6581.94040949756,6925.61846290501,..
Euro area,EMU,GDP (constant 2010 US$),NY.GDP.MKTP.KD,9910343493361.38,10179019762969.9,10488849269322.5,10800799638645.4,11218498716648.7,11466006718622,11575647393396.7,11657073920738.5,11925163996458.3,12126459973550.4,12517917748738,12892976349516.9,12947222440955.1,12364632456030.9,12628837653379.8,12841829401759.6,12727405166657.6,12695647019251.7,12872560231063.9,13135710262099.8,13385759264810.8,13730839548126.5,13989230380950.3,14169747200125.6,..
Euro area,EMU,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,31164.3067074738,31933.0013082619,32835.7341209809,33725.2132761832,34914.7897639351,35548.2321939656,35713.4913803736,35770.4080828055,36392.4341839924,36815.9712832909,37827.3064437941,38758.9470886098,38732.2805843461,36869.6315662535,37568.8891536299,38285.8597275401,37861.2437018682,37638.8007366313,38032.4875107152,38692.665304479,39314.1751264738,40247.0828331855,40922.9500003513,41359.7268249175,..
Europe & Central Asia,ECS,GDP (constant 2010 US$),NY.GDP.MKTP.KD,15410155485369,15860316799803,16272293282961,16747288940245.3,17464554616248.5,17864481347817,18167115288378.2,18501176498557,19102551506878,19632188630526.1,20411830270983.4,21162341852242.6,21379685970307.2,20430184997457.1,20967706431399.6,21471882841644.2,21539274564370,21733843696324.6,22128893751417.7,22580221458382.9,23014952738104.9,23664052843381.8,24174511745671.9,24545350813760,..
Europe & Central Asia,ECS,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,17984.5148976435,18481.6692133587,18936.7343579694,19466.3660343581,20277.4754541413,20716.0944198661,21028.2910130077,21358.625469549,21987.0766347617,22528.0156345475,23350.2970033686,24122.1083348749,24272.2287857182,23098.8042943343,23614.2280637492,24121.3013047125,24098.8456914963,24200.8703524959,24522.0817917866,24903.5367527896,25266.0363621735,25874.0750345055,26336.1107553664,26646.7077341803,..
Europe & Central Asia (excluding high income),ECA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,1619971776935.09,1667226448653.76,1640037389593.59,1677773761854.64,1818995904866.45,1865005563973.36,1966853225453.7,2103396997496.06,2278296797921.68,2445797481239.65,2644465560411.68,2848176370568.02,2965687284499.22,2788570934311.73,2944940077492.75,3130687506421.19,3254663270786.28,3386366896229.24,3458712695679.6,3488148954299.79,3542464874163.5,3683424742645.52,3792973866928.19,3857621118940.52,..
Europe & Central Asia (excluding high income),ECA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,4398.3556176919,4521.47639324307,4444.31841245234,4546.52362769633,4927.60966135941,5051.70603153742,5326.20786483893,5691.04106588492,6156.16590606358,6598.98211052001,7121.83240067852,7649.54863560235,7934.91093507688,7422.83425210314,7794.23315396258,8235.07379991618,8508.70633924228,8793.73040631487,8922.00760680349,8937.19606852978,9016.87710946363,9318.29151829885,9543.63068193579,9658.42968383465,..
Europe & Central Asia (IDA & IBRD countries),TEC,GDP (constant 2010 US$),NY.GDP.MKTP.KD,2045907439429.23,2107477830853.35,2092359281252.21,2143166912454.22,2302563677038.02,2359805814207.99,2477719999452.25,2631806297948.42,2839406233287.18,3028637050685.83,3265121666877.59,3511709350546.67,3664164016773.24,3484882551496.61,3651001925416.83,3862629236998.8,3995292974227.89,4138990846969.84,4235016008083.91,4293909156558.46,4376739999671.05,4562134865092.04,4715219524534.89,4820006239341.66,..
Europe & Central Asia (IDA & IBRD countries),TEC,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,4712.83969686903,4850.64729974824,4813.09909732509,4930.57972106516,5301.61578197527,5439.05752324578,5715.0715467283,6068.54116520628,6542.07463321977,6971.55423070802,7506.64243411445,8060.9173879084,8390.09172499863,7947.29950417946,8289.80243380622,8726.01972508492,8980.23429542356,9251.86323855647,9414.91447063596,9493.47063360443,9625.19149220337,9983.30614963379,10273.4754405378,10460.0942211118,..
